Parameters transmitter:
Bitrate: 960
Baudrate: 240
Bits per symbol: 4
Modulation: DP_QPSK
N bits: 32768
N samples: 65536
N samples per bits: 2
N samples per sym: 8
N symbols: 8192
df: 2.92969e+07
dt: 5.20833e-13

 f[i] ; t[i] 
-2.10176e+11;1.33302e-08
-2.10146e+11;1.33307e-08
-2.10117e+11;1.33313e-08
-2.10088e+11;1.33318e-08
-2.10059e+11;1.33323e-08
-2.10029e+11;1.33328e-08
-2.1e+11;1.33333e-08
-2.09971e+11;1.33339e-08
-2.09941e+11;1.33344e-08
-2.09912e+11;1.33349e-08
-2.09883e+11;1.33354e-08
-2.09854e+11;1.33359e-08
-2.09824e+11;1.33365e-08
-2.09795e+11;1.3337e-08
-2.09766e+11;1.33375e-08
-2.09736e+11;1.3338e-08
-2.09707e+11;1.33385e-08
-2.09678e+11;1.33391e-08
-2.09648e+11;1.33396e-08
-2.09619e+11;1.33401e-08
-2.0959e+11;1.33406e-08
-2.09561e+11;1.33411e-08
-2.09531e+11;1.33417e-08
-2.09502e+11;1.33422e-08
-2.09473e+11;1.33427e-08
-2.09443e+11;1.33432e-08
-2.09414e+11;1.33437e-08
-2.09385e+11;1.33443e-08
-2.09355e+11;1.33448e-08
-2.09326e+11;1.33453e-08
-2.09297e+11;1.33458e-08
-2.09268e+11;1.33464e-08
-2.09238e+11;1.33469e-08
-2.09209e+11;1.33474e-08
-2.0918e+11;1.33479e-08
-2.0915e+11;1.33484e-08
-2.09121e+11;1.3349e-08
-2.09092e+11;1.33495e-08
-2.09062e+11;1.335e-08
-2.09033e+11;1.33505e-08
-2.09004e+11;1.3351e-08
-2.08975e+11;1.33516e-08
-2.08945e+11;1.33521e-08
-2.08916e+11;1.33526e-08
-2.08887e+11;1.33531e-08
-2.08857e+11;1.33536e-08
-2.08828e+11;1.33542e-08
-2.08799e+11;1.33547e-08
-2.0877e+11;1.33552e-08
-2.0874e+11;1.33557e-08
-2.08711e+11;1.33563e-08
-2.08682e+11;1.33568e-08
-2.08652e+11;1.33573e-08
-2.08623e+11;1.33578e-08
-2.08594e+11;1.33583e-08
-2.08564e+11;1.33589e-08
-2.08535e+11;1.33594e-08
-2.08506e+11;1.33599e-08
-2.08477e+11;1.33604e-08
-2.08447e+11;1.33609e-08
-2.08418e+11;1.33615e-08
-2.08389e+11;1.3362e-08
-2.08359e+11;1.33625e-08
-2.0833e+11;1.3363e-08
-2.08301e+11;1.33635e-08
-2.08271e+11;1.33641e-08
-2.08242e+11;1.33646e-08
-2.08213e+11;1.33651e-08
-2.08184e+11;1.33656e-08
-2.08154e+11;1.33661e-08
-2.08125e+11;1.33667e-08
-2.08096e+11;1.33672e-08
-2.08066e+11;1.33677e-08
-2.08037e+11;1.33682e-08
-2.08008e+11;1.33688e-08
-2.07979e+11;1.33693e-08
-2.07949e+11;1.33698e-08
-2.0792e+11;1.33703e-08
-2.07891e+11;1.33708e-08
-2.07861e+11;1.33714e-08
-2.07832e+11;1.33719e-08
-2.07803e+11;1.33724e-08
-2.07773e+11;1.33729e-08
-2.07744e+11;1.33734e-08
-2.07715e+11;1.3374e-08
-2.07686e+11;1.33745e-08
-2.07656e+11;1.3375e-08
-2.07627e+11;1.33755e-08
-2.07598e+11;1.3376e-08
-2.07568e+11;1.33766e-08
-2.07539e+11;1.33771e-08
-2.0751e+11;1.33776e-08
-2.0748e+11;1.33781e-08
-2.07451e+11;1.33786e-08
-2.07422e+11;1.33792e-08
-2.07393e+11;1.33797e-08
-2.07363e+11;1.33802e-08
-2.07334e+11;1.33807e-08
-2.07305e+11;1.33813e-08
-2.07275e+11;1.33818e-08
-2.07246e+11;1.33823e-08
-2.07217e+11;1.33828e-08
-2.07188e+11;1.33833e-08
-2.07158e+11;1.33839e-08
-2.07129e+11;1.33844e-08
-2.071e+11;1.33849e-08
-2.0707e+11;1.33854e-08
-2.07041e+11;1.33859e-08
-2.07012e+11;1.33865e-08
-2.06982e+11;1.3387e-08
-2.06953e+11;1.33875e-08
-2.06924e+11;1.3388e-08
-2.06895e+11;1.33885e-08
-2.06865e+11;1.33891e-08
-2.06836e+11;1.33896e-08
-2.06807e+11;1.33901e-08
-2.06777e+11;1.33906e-08
-2.06748e+11;1.33911e-08
-2.06719e+11;1.33917e-08
-2.06689e+11;1.33922e-08
-2.0666e+11;1.33927e-08
-2.06631e+11;1.33932e-08
-2.06602e+11;1.33938e-08
-2.06572e+11;1.33943e-08
-2.06543e+11;1.33948e-08
-2.06514e+11;1.33953e-08
-2.06484e+11;1.33958e-08
-2.06455e+11;1.33964e-08
-2.06426e+11;1.33969e-08
-2.06396e+11;1.33974e-08
-2.06367e+11;1.33979e-08
-2.06338e+11;1.33984e-08
-2.06309e+11;1.3399e-08
-2.06279e+11;1.33995e-08
-2.0625e+11;1.34e-08
-2.06221e+11;1.34005e-08
-2.06191e+11;1.3401e-08
-2.06162e+11;1.34016e-08
-2.06133e+11;1.34021e-08
-2.06104e+11;1.34026e-08
-2.06074e+11;1.34031e-08
-2.06045e+11;1.34036e-08
-2.06016e+11;1.34042e-08
-2.05986e+11;1.34047e-08
-2.05957e+11;1.34052e-08
-2.05928e+11;1.34057e-08
-2.05898e+11;1.34062e-08
-2.05869e+11;1.34068e-08
-2.0584e+11;1.34073e-08
-2.05811e+11;1.34078e-08
-2.05781e+11;1.34083e-08
-2.05752e+11;1.34089e-08
-2.05723e+11;1.34094e-08
-2.05693e+11;1.34099e-08
-2.05664e+11;1.34104e-08
-2.05635e+11;1.34109e-08
-2.05605e+11;1.34115e-08
-2.05576e+11;1.3412e-08
-2.05547e+11;1.34125e-08
-2.05518e+11;1.3413e-08
-2.05488e+11;1.34135e-08
-2.05459e+11;1.34141e-08
-2.0543e+11;1.34146e-08
-2.054e+11;1.34151e-08
-2.05371e+11;1.34156e-08
-2.05342e+11;1.34161e-08
-2.05312e+11;1.34167e-08
-2.05283e+11;1.34172e-08
-2.05254e+11;1.34177e-08
-2.05225e+11;1.34182e-08
-2.05195e+11;1.34188e-08
-2.05166e+11;1.34193e-08
-2.05137e+11;1.34198e-08
-2.05107e+11;1.34203e-08
-2.05078e+11;1.34208e-08
-2.05049e+11;1.34214e-08
-2.0502e+11;1.34219e-08
-2.0499e+11;1.34224e-08
-2.04961e+11;1.34229e-08
-2.04932e+11;1.34234e-08
-2.04902e+11;1.3424e-08
-2.04873e+11;1.34245e-08
-2.04844e+11;1.3425e-08
-2.04814e+11;1.34255e-08
-2.04785e+11;1.3426e-08
-2.04756e+11;1.34266e-08
-2.04727e+11;1.34271e-08
-2.04697e+11;1.34276e-08
-2.04668e+11;1.34281e-08
-2.04639e+11;1.34286e-08
-2.04609e+11;1.34292e-08
-2.0458e+11;1.34297e-08
-2.04551e+11;1.34302e-08
-2.04521e+11;1.34307e-08
-2.04492e+11;1.34312e-08
-2.04463e+11;1.34318e-08
-2.04434e+11;1.34323e-08
-2.04404e+11;1.34328e-08
-2.04375e+11;1.34333e-08
-2.04346e+11;1.34339e-08
-2.04316e+11;1.34344e-08
-2.04287e+11;1.34349e-08
-2.04258e+11;1.34354e-08
-2.04229e+11;1.34359e-08
-2.04199e+11;1.34365e-08
-2.0417e+11;1.3437e-08
-2.04141e+11;1.34375e-08
-2.04111e+11;1.3438e-08
-2.04082e+11;1.34385e-08
-2.04053e+11;1.34391e-08
-2.04023e+11;1.34396e-08
-2.03994e+11;1.34401e-08
-2.03965e+11;1.34406e-08
-2.03936e+11;1.34411e-08
-2.03906e+11;1.34417e-08
-2.03877e+11;1.34422e-08
-2.03848e+11;1.34427e-08
-2.03818e+11;1.34432e-08
-2.03789e+11;1.34438e-08
-2.0376e+11;1.34443e-08
-2.0373e+11;1.34448e-08
-2.03701e+11;1.34453e-08
-2.03672e+11;1.34458e-08
-2.03643e+11;1.34464e-08
-2.03613e+11;1.34469e-08
-2.03584e+11;1.34474e-08
-2.03555e+11;1.34479e-08
-2.03525e+11;1.34484e-08
-2.03496e+11;1.3449e-08
-2.03467e+11;1.34495e-08
-2.03438e+11;1.345e-08
-2.03408e+11;1.34505e-08
-2.03379e+11;1.3451e-08
-2.0335e+11;1.34516e-08
-2.0332e+11;1.34521e-08
-2.03291e+11;1.34526e-08
-2.03262e+11;1.34531e-08
-2.03232e+11;1.34536e-08
-2.03203e+11;1.34542e-08
-2.03174e+11;1.34547e-08
-2.03145e+11;1.34552e-08
-2.03115e+11;1.34557e-08
-2.03086e+11;1.34563e-08
-2.03057e+11;1.34568e-08
-2.03027e+11;1.34573e-08
-2.02998e+11;1.34578e-08
-2.02969e+11;1.34583e-08
-2.02939e+11;1.34589e-08
-2.0291e+11;1.34594e-08
-2.02881e+11;1.34599e-08
-2.02852e+11;1.34604e-08
-2.02822e+11;1.34609e-08
-2.02793e+11;1.34615e-08
-2.02764e+11;1.3462e-08
-2.02734e+11;1.34625e-08
-2.02705e+11;1.3463e-08
-2.02676e+11;1.34635e-08
-2.02646e+11;1.34641e-08
-2.02617e+11;1.34646e-08
-2.02588e+11;1.34651e-08
-2.02559e+11;1.34656e-08
-2.02529e+11;1.34661e-08
-2.025e+11;1.34667e-08
-2.02471e+11;1.34672e-08
-2.02441e+11;1.34677e-08
-2.02412e+11;1.34682e-08
-2.02383e+11;1.34688e-08
-2.02354e+11;1.34693e-08
-2.02324e+11;1.34698e-08
-2.02295e+11;1.34703e-08
-2.02266e+11;1.34708e-08
-2.02236e+11;1.34714e-08
-2.02207e+11;1.34719e-08
-2.02178e+11;1.34724e-08
-2.02148e+11;1.34729e-08
-2.02119e+11;1.34734e-08
-2.0209e+11;1.3474e-08
-2.02061e+11;1.34745e-08
-2.02031e+11;1.3475e-08
-2.02002e+11;1.34755e-08
-2.01973e+11;1.3476e-08
-2.01943e+11;1.34766e-08
-2.01914e+11;1.34771e-08
-2.01885e+11;1.34776e-08
-2.01855e+11;1.34781e-08
-2.01826e+11;1.34786e-08
-2.01797e+11;1.34792e-08
-2.01768e+11;1.34797e-08
-2.01738e+11;1.34802e-08
-2.01709e+11;1.34807e-08
-2.0168e+11;1.34813e-08
-2.0165e+11;1.34818e-08
-2.01621e+11;1.34823e-08
-2.01592e+11;1.34828e-08
-2.01562e+11;1.34833e-08
-2.01533e+11;1.34839e-08
-2.01504e+11;1.34844e-08
-2.01475e+11;1.34849e-08
-2.01445e+11;1.34854e-08
-2.01416e+11;1.34859e-08
-2.01387e+11;1.34865e-08
-2.01357e+11;1.3487e-08
-2.01328e+11;1.34875e-08
-2.01299e+11;1.3488e-08
-2.0127e+11;1.34885e-08
-2.0124e+11;1.34891e-08
-2.01211e+11;1.34896e-08
-2.01182e+11;1.34901e-08
-2.01152e+11;1.34906e-08
-2.01123e+11;1.34911e-08
-2.01094e+11;1.34917e-08
-2.01064e+11;1.34922e-08
-2.01035e+11;1.34927e-08
-2.01006e+11;1.34932e-08
-2.00977e+11;1.34938e-08
-2.00947e+11;1.34943e-08
-2.00918e+11;1.34948e-08
-2.00889e+11;1.34953e-08
-2.00859e+11;1.34958e-08
-2.0083e+11;1.34964e-08
-2.00801e+11;1.34969e-08
-2.00771e+11;1.34974e-08
-2.00742e+11;1.34979e-08
-2.00713e+11;1.34984e-08
-2.00684e+11;1.3499e-08
-2.00654e+11;1.34995e-08
-2.00625e+11;1.35e-08
-2.00596e+11;1.35005e-08
-2.00566e+11;1.3501e-08
-2.00537e+11;1.35016e-08
-2.00508e+11;1.35021e-08
-2.00479e+11;1.35026e-08
-2.00449e+11;1.35031e-08
-2.0042e+11;1.35036e-08
-2.00391e+11;1.35042e-08
-2.00361e+11;1.35047e-08
-2.00332e+11;1.35052e-08
-2.00303e+11;1.35057e-08
-2.00273e+11;1.35063e-08
-2.00244e+11;1.35068e-08
-2.00215e+11;1.35073e-08
-2.00186e+11;1.35078e-08
-2.00156e+11;1.35083e-08
-2.00127e+11;1.35089e-08
-2.00098e+11;1.35094e-08
-2.00068e+11;1.35099e-08
-2.00039e+11;1.35104e-08
-2.0001e+11;1.35109e-08
-1.9998e+11;1.35115e-08
-1.99951e+11;1.3512e-08
-1.99922e+11;1.35125e-08
-1.99893e+11;1.3513e-08
-1.99863e+11;1.35135e-08
-1.99834e+11;1.35141e-08
-1.99805e+11;1.35146e-08
-1.99775e+11;1.35151e-08
-1.99746e+11;1.35156e-08
-1.99717e+11;1.35161e-08
-1.99688e+11;1.35167e-08
-1.99658e+11;1.35172e-08
-1.99629e+11;1.35177e-08
-1.996e+11;1.35182e-08
-1.9957e+11;1.35187e-08
-1.99541e+11;1.35193e-08
-1.99512e+11;1.35198e-08
-1.99482e+11;1.35203e-08
-1.99453e+11;1.35208e-08
-1.99424e+11;1.35214e-08
-1.99395e+11;1.35219e-08
-1.99365e+11;1.35224e-08
-1.99336e+11;1.35229e-08
-1.99307e+11;1.35234e-08
-1.99277e+11;1.3524e-08
-1.99248e+11;1.35245e-08
-1.99219e+11;1.3525e-08
-1.99189e+11;1.35255e-08
-1.9916e+11;1.3526e-08
-1.99131e+11;1.35266e-08
-1.99102e+11;1.35271e-08
-1.99072e+11;1.35276e-08
-1.99043e+11;1.35281e-08
-1.99014e+11;1.35286e-08
-1.98984e+11;1.35292e-08
-1.98955e+11;1.35297e-08
-1.98926e+11;1.35302e-08
-1.98896e+11;1.35307e-08
-1.98867e+11;1.35313e-08
-1.98838e+11;1.35318e-08
-1.98809e+11;1.35323e-08
-1.98779e+11;1.35328e-08
-1.9875e+11;1.35333e-08
-1.98721e+11;1.35339e-08
-1.98691e+11;1.35344e-08
-1.98662e+11;1.35349e-08
-1.98633e+11;1.35354e-08
-1.98604e+11;1.35359e-08
-1.98574e+11;1.35365e-08
-1.98545e+11;1.3537e-08
-1.98516e+11;1.35375e-08
-1.98486e+11;1.3538e-08
-1.98457e+11;1.35385e-08
-1.98428e+11;1.35391e-08
-1.98398e+11;1.35396e-08
-1.98369e+11;1.35401e-08
-1.9834e+11;1.35406e-08
-1.98311e+11;1.35411e-08
-1.98281e+11;1.35417e-08
-1.98252e+11;1.35422e-08
-1.98223e+11;1.35427e-08
-1.98193e+11;1.35432e-08
-1.98164e+11;1.35438e-08
-1.98135e+11;1.35443e-08
-1.98105e+11;1.35448e-08
-1.98076e+11;1.35453e-08
-1.98047e+11;1.35458e-08
-1.98018e+11;1.35464e-08
-1.97988e+11;1.35469e-08
-1.97959e+11;1.35474e-08
-1.9793e+11;1.35479e-08
-1.979e+11;1.35484e-08
-1.97871e+11;1.3549e-08
-1.97842e+11;1.35495e-08
-1.97812e+11;1.355e-08
-1.97783e+11;1.35505e-08
-1.97754e+11;1.3551e-08
-1.97725e+11;1.35516e-08
-1.97695e+11;1.35521e-08
-1.97666e+11;1.35526e-08
-1.97637e+11;1.35531e-08
-1.97607e+11;1.35536e-08
-1.97578e+11;1.35542e-08
-1.97549e+11;1.35547e-08
-1.9752e+11;1.35552e-08
-1.9749e+11;1.35557e-08
-1.97461e+11;1.35563e-08
-1.97432e+11;1.35568e-08
-1.97402e+11;1.35573e-08
-1.97373e+11;1.35578e-08
-1.97344e+11;1.35583e-08
-1.97314e+11;1.35589e-08
-1.97285e+11;1.35594e-08
-1.97256e+11;1.35599e-08
-1.97227e+11;1.35604e-08
-1.97197e+11;1.35609e-08
-1.97168e+11;1.35615e-08
-1.97139e+11;1.3562e-08
-1.97109e+11;1.35625e-08
-1.9708e+11;1.3563e-08
-1.97051e+11;1.35635e-08
-1.97021e+11;1.35641e-08
-1.96992e+11;1.35646e-08
-1.96963e+11;1.35651e-08
-1.96934e+11;1.35656e-08
-1.96904e+11;1.35661e-08
-1.96875e+11;1.35667e-08
-1.96846e+11;1.35672e-08
-1.96816e+11;1.35677e-08
-1.96787e+11;1.35682e-08
-1.96758e+11;1.35688e-08
-1.96729e+11;1.35693e-08
-1.96699e+11;1.35698e-08
-1.9667e+11;1.35703e-08
-1.96641e+11;1.35708e-08
-1.96611e+11;1.35714e-08
-1.96582e+11;1.35719e-08
-1.96553e+11;1.35724e-08
-1.96523e+11;1.35729e-08
-1.96494e+11;1.35734e-08
-1.96465e+11;1.3574e-08
-1.96436e+11;1.35745e-08
-1.96406e+11;1.3575e-08
-1.96377e+11;1.35755e-08
-1.96348e+11;1.3576e-08
-1.96318e+11;1.35766e-08
-1.96289e+11;1.35771e-08
-1.9626e+11;1.35776e-08
-1.9623e+11;1.35781e-08
-1.96201e+11;1.35786e-08
-1.96172e+11;1.35792e-08
-1.96143e+11;1.35797e-08
-1.96113e+11;1.35802e-08
-1.96084e+11;1.35807e-08
-1.96055e+11;1.35813e-08
-1.96025e+11;1.35818e-08
-1.95996e+11;1.35823e-08
-1.95967e+11;1.35828e-08
-1.95938e+11;1.35833e-08
-1.95908e+11;1.35839e-08
-1.95879e+11;1.35844e-08
-1.9585e+11;1.35849e-08
-1.9582e+11;1.35854e-08
-1.95791e+11;1.35859e-08
-1.95762e+11;1.35865e-08
-1.95732e+11;1.3587e-08
-1.95703e+11;1.35875e-08
-1.95674e+11;1.3588e-08
-1.95645e+11;1.35885e-08
-1.95615e+11;1.35891e-08
-1.95586e+11;1.35896e-08
-1.95557e+11;1.35901e-08
-1.95527e+11;1.35906e-08
-1.95498e+11;1.35911e-08
-1.95469e+11;1.35917e-08
-1.95439e+11;1.35922e-08
-1.9541e+11;1.35927e-08
-1.95381e+11;1.35932e-08
-1.95352e+11;1.35938e-08
-1.95322e+11;1.35943e-08
-1.95293e+11;1.35948e-08
-1.95264e+11;1.35953e-08
-1.95234e+11;1.35958e-08
-1.95205e+11;1.35964e-08
-1.95176e+11;1.35969e-08
-1.95146e+11;1.35974e-08
-1.95117e+11;1.35979e-08
-1.95088e+11;1.35984e-08
-1.95059e+11;1.3599e-08
-1.95029e+11;1.35995e-08
-1.95e+11;1.36e-08
-1.94971e+11;1.36005e-08
-1.94941e+11;1.3601e-08
-1.94912e+11;1.36016e-08
-1.94883e+11;1.36021e-08
-1.94854e+11;1.36026e-08
-1.94824e+11;1.36031e-08
-1.94795e+11;1.36036e-08
-1.94766e+11;1.36042e-08
-1.94736e+11;1.36047e-08
-1.94707e+11;1.36052e-08
-1.94678e+11;1.36057e-08
-1.94648e+11;1.36062e-08
-1.94619e+11;1.36068e-08
-1.9459e+11;1.36073e-08
-1.94561e+11;1.36078e-08
-1.94531e+11;1.36083e-08
-1.94502e+11;1.36089e-08
-1.94473e+11;1.36094e-08
-1.94443e+11;1.36099e-08
-1.94414e+11;1.36104e-08
-1.94385e+11;1.36109e-08
-1.94355e+11;1.36115e-08
-1.94326e+11;1.3612e-08
-1.94297e+11;1.36125e-08
-1.94268e+11;1.3613e-08
-1.94238e+11;1.36135e-08
-1.94209e+11;1.36141e-08
-1.9418e+11;1.36146e-08
-1.9415e+11;1.36151e-08
-1.94121e+11;1.36156e-08
-1.94092e+11;1.36161e-08
-1.94062e+11;1.36167e-08
-1.94033e+11;1.36172e-08
-1.94004e+11;1.36177e-08
-1.93975e+11;1.36182e-08
-1.93945e+11;1.36188e-08
-1.93916e+11;1.36193e-08
-1.93887e+11;1.36198e-08
-1.93857e+11;1.36203e-08
-1.93828e+11;1.36208e-08
-1.93799e+11;1.36214e-08
-1.9377e+11;1.36219e-08
-1.9374e+11;1.36224e-08
-1.93711e+11;1.36229e-08
-1.93682e+11;1.36234e-08
-1.93652e+11;1.3624e-08
-1.93623e+11;1.36245e-08
-1.93594e+11;1.3625e-08
-1.93564e+11;1.36255e-08
-1.93535e+11;1.3626e-08
-1.93506e+11;1.36266e-08
-1.93477e+11;1.36271e-08
-1.93447e+11;1.36276e-08
-1.93418e+11;1.36281e-08
-1.93389e+11;1.36286e-08
-1.93359e+11;1.36292e-08
-1.9333e+11;1.36297e-08
-1.93301e+11;1.36302e-08
-1.93271e+11;1.36307e-08
-1.93242e+11;1.36313e-08
-1.93213e+11;1.36318e-08
-1.93184e+11;1.36323e-08
-1.93154e+11;1.36328e-08
-1.93125e+11;1.36333e-08
-1.93096e+11;1.36339e-08
-1.93066e+11;1.36344e-08
-1.93037e+11;1.36349e-08
-1.93008e+11;1.36354e-08
-1.92979e+11;1.36359e-08
-1.92949e+11;1.36365e-08
-1.9292e+11;1.3637e-08
-1.92891e+11;1.36375e-08
-1.92861e+11;1.3638e-08
-1.92832e+11;1.36385e-08
-1.92803e+11;1.36391e-08
-1.92773e+11;1.36396e-08
-1.92744e+11;1.36401e-08
-1.92715e+11;1.36406e-08
-1.92686e+11;1.36411e-08
-1.92656e+11;1.36417e-08
-1.92627e+11;1.36422e-08
-1.92598e+11;1.36427e-08
-1.92568e+11;1.36432e-08
-1.92539e+11;1.36438e-08
-1.9251e+11;1.36443e-08
-1.9248e+11;1.36448e-08
-1.92451e+11;1.36453e-08
-1.92422e+11;1.36458e-08
-1.92393e+11;1.36464e-08
-1.92363e+11;1.36469e-08
-1.92334e+11;1.36474e-08
-1.92305e+11;1.36479e-08
-1.92275e+11;1.36484e-08
-1.92246e+11;1.3649e-08
-1.92217e+11;1.36495e-08
-1.92188e+11;1.365e-08
-1.92158e+11;1.36505e-08
-1.92129e+11;1.3651e-08
-1.921e+11;1.36516e-08
-1.9207e+11;1.36521e-08
-1.92041e+11;1.36526e-08
-1.92012e+11;1.36531e-08
-1.91982e+11;1.36536e-08
-1.91953e+11;1.36542e-08
-1.91924e+11;1.36547e-08
-1.91895e+11;1.36552e-08
-1.91865e+11;1.36557e-08
-1.91836e+11;1.36563e-08
-1.91807e+11;1.36568e-08
-1.91777e+11;1.36573e-08
-1.91748e+11;1.36578e-08
-1.91719e+11;1.36583e-08
-1.91689e+11;1.36589e-08
-1.9166e+11;1.36594e-08
-1.91631e+11;1.36599e-08
-1.91602e+11;1.36604e-08
-1.91572e+11;1.36609e-08
-1.91543e+11;1.36615e-08
-1.91514e+11;1.3662e-08
-1.91484e+11;1.36625e-08
-1.91455e+11;1.3663e-08
-1.91426e+11;1.36635e-08
-1.91396e+11;1.36641e-08
-1.91367e+11;1.36646e-08
-1.91338e+11;1.36651e-08
-1.91309e+11;1.36656e-08
-1.91279e+11;1.36661e-08
-1.9125e+11;1.36667e-08
-1.91221e+11;1.36672e-08
-1.91191e+11;1.36677e-08
-1.91162e+11;1.36682e-08
-1.91133e+11;1.36688e-08
-1.91104e+11;1.36693e-08
-1.91074e+11;1.36698e-08
-1.91045e+11;1.36703e-08
-1.91016e+11;1.36708e-08
-1.90986e+11;1.36714e-08
-1.90957e+11;1.36719e-08
-1.90928e+11;1.36724e-08
-1.90898e+11;1.36729e-08
-1.90869e+11;1.36734e-08
-1.9084e+11;1.3674e-08
-1.90811e+11;1.36745e-08
-1.90781e+11;1.3675e-08
-1.90752e+11;1.36755e-08
-1.90723e+11;1.3676e-08
-1.90693e+11;1.36766e-08
-1.90664e+11;1.36771e-08
-1.90635e+11;1.36776e-08
-1.90605e+11;1.36781e-08
-1.90576e+11;1.36786e-08
-1.90547e+11;1.36792e-08
-1.90518e+11;1.36797e-08
-1.90488e+11;1.36802e-08
-1.90459e+11;1.36807e-08
-1.9043e+11;1.36813e-08
-1.904e+11;1.36818e-08
-1.90371e+11;1.36823e-08
-1.90342e+11;1.36828e-08
-1.90312e+11;1.36833e-08
-1.90283e+11;1.36839e-08
-1.90254e+11;1.36844e-08
-1.90225e+11;1.36849e-08
-1.90195e+11;1.36854e-08
-1.90166e+11;1.36859e-08
-1.90137e+11;1.36865e-08
-1.90107e+11;1.3687e-08
-1.90078e+11;1.36875e-08
-1.90049e+11;1.3688e-08
-1.9002e+11;1.36885e-08
-1.8999e+11;1.36891e-08
-1.89961e+11;1.36896e-08
-1.89932e+11;1.36901e-08
-1.89902e+11;1.36906e-08
-1.89873e+11;1.36911e-08
-1.89844e+11;1.36917e-08
-1.89814e+11;1.36922e-08
-1.89785e+11;1.36927e-08
-1.89756e+11;1.36932e-08
-1.89727e+11;1.36937e-08
-1.89697e+11;1.36943e-08
-1.89668e+11;1.36948e-08
-1.89639e+11;1.36953e-08
-1.89609e+11;1.36958e-08
-1.8958e+11;1.36964e-08
-1.89551e+11;1.36969e-08
-1.89521e+11;1.36974e-08
-1.89492e+11;1.36979e-08
-1.89463e+11;1.36984e-08
-1.89434e+11;1.3699e-08
-1.89404e+11;1.36995e-08
-1.89375e+11;1.37e-08
-1.89346e+11;1.37005e-08
-1.89316e+11;1.3701e-08
-1.89287e+11;1.37016e-08
-1.89258e+11;1.37021e-08
-1.89229e+11;1.37026e-08
-1.89199e+11;1.37031e-08
-1.8917e+11;1.37036e-08
-1.89141e+11;1.37042e-08
-1.89111e+11;1.37047e-08
-1.89082e+11;1.37052e-08
-1.89053e+11;1.37057e-08
-1.89023e+11;1.37063e-08
-1.88994e+11;1.37068e-08
-1.88965e+11;1.37073e-08
-1.88936e+11;1.37078e-08
-1.88906e+11;1.37083e-08
-1.88877e+11;1.37089e-08
-1.88848e+11;1.37094e-08
-1.88818e+11;1.37099e-08
-1.88789e+11;1.37104e-08
-1.8876e+11;1.37109e-08
-1.8873e+11;1.37115e-08
-1.88701e+11;1.3712e-08
-1.88672e+11;1.37125e-08
-1.88643e+11;1.3713e-08
-1.88613e+11;1.37135e-08
-1.88584e+11;1.37141e-08
-1.88555e+11;1.37146e-08
-1.88525e+11;1.37151e-08
-1.88496e+11;1.37156e-08
-1.88467e+11;1.37161e-08
-1.88438e+11;1.37167e-08
-1.88408e+11;1.37172e-08
-1.88379e+11;1.37177e-08
-1.8835e+11;1.37182e-08
-1.8832e+11;1.37188e-08
-1.88291e+11;1.37193e-08
-1.88262e+11;1.37198e-08
-1.88232e+11;1.37203e-08
-1.88203e+11;1.37208e-08
-1.88174e+11;1.37214e-08
-1.88145e+11;1.37219e-08
-1.88115e+11;1.37224e-08
-1.88086e+11;1.37229e-08
-1.88057e+11;1.37234e-08
-1.88027e+11;1.3724e-08
-1.87998e+11;1.37245e-08
-1.87969e+11;1.3725e-08
-1.87939e+11;1.37255e-08
-1.8791e+11;1.3726e-08
-1.87881e+11;1.37266e-08
-1.87852e+11;1.37271e-08
-1.87822e+11;1.37276e-08
-1.87793e+11;1.37281e-08
-1.87764e+11;1.37286e-08
-1.87734e+11;1.37292e-08
-1.87705e+11;1.37297e-08
-1.87676e+11;1.37302e-08
-1.87646e+11;1.37307e-08
-1.87617e+11;1.37313e-08
-1.87588e+11;1.37318e-08
-1.87559e+11;1.37323e-08
-1.87529e+11;1.37328e-08
-1.875e+11;1.37333e-08
-1.87471e+11;1.37339e-08
-1.87441e+11;1.37344e-08
-1.87412e+11;1.37349e-08
-1.87383e+11;1.37354e-08
-1.87354e+11;1.37359e-08
-1.87324e+11;1.37365e-08
-1.87295e+11;1.3737e-08
-1.87266e+11;1.37375e-08
-1.87236e+11;1.3738e-08
-1.87207e+11;1.37385e-08
-1.87178e+11;1.37391e-08
-1.87148e+11;1.37396e-08
-1.87119e+11;1.37401e-08
-1.8709e+11;1.37406e-08
-1.87061e+11;1.37411e-08
-1.87031e+11;1.37417e-08
-1.87002e+11;1.37422e-08
-1.86973e+11;1.37427e-08
-1.86943e+11;1.37432e-08
-1.86914e+11;1.37438e-08
-1.86885e+11;1.37443e-08
-1.86855e+11;1.37448e-08
-1.86826e+11;1.37453e-08
-1.86797e+11;1.37458e-08
-1.86768e+11;1.37464e-08
-1.86738e+11;1.37469e-08
-1.86709e+11;1.37474e-08
-1.8668e+11;1.37479e-08
-1.8665e+11;1.37484e-08
-1.86621e+11;1.3749e-08
-1.86592e+11;1.37495e-08
-1.86562e+11;1.375e-08
-1.86533e+11;1.37505e-08
-1.86504e+11;1.3751e-08
-1.86475e+11;1.37516e-08
-1.86445e+11;1.37521e-08
-1.86416e+11;1.37526e-08
-1.86387e+11;1.37531e-08
-1.86357e+11;1.37536e-08
-1.86328e+11;1.37542e-08
-1.86299e+11;1.37547e-08
